species	mag	gene	entry	identity	length	mismatches	gaps	query_start	query_end	target_start	target_end	evalue	bitscore	identity_percent	VF_id	vf	vf_type
hafnia_paralvei	EHM035261	EHA02344_bin.16^_27_14	VFG035335(gb|WP_001390303)	0.664	582	195	0	15	596	1	581	4.231e-256	794	66.4	VF1120	(O3M_RS04490) NERD domain-containing protein/DEAD/DEAH box helicase [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050]	Escherichia coli O104:H4 str. 2009EL-2050
hafnia_paralvei	EHM035261	EHA02344_bin.16^_27_15	VFG035330(gb|WP_000897032)	0.765	414	97	0	1	414	1	414	2.7729999999999996e-196	610	76.5	VF1120	(O3M_RS04485) GIY-YIG nuclease family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050]	Escherichia coli O104:H4 str. 2009EL-2050
hafnia_paralvei	EHM035261	EHA02344_bin.16^_27_25	VFG035267(gb|WP_000115357)	0.388	210	128	0	8	217	14	223	2.7619999999999997e-37	141	38.800000000000004	VF1120	(EC55989_RS17080) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM035261	EHA02344_bin.16^_27_28	VFG035235(gb|WP_001403985)	0.429	381	216	0	1	381	1	380	1.407e-99	329	42.9	VF1120	(EC55989_RS17095) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM035261	EHA02344_bin.16^_27_29	VFG035228(gb|WP_000033410)	0.738	88	23	0	1	88	1	88	6.581e-38	135	73.8	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM035261	EHA02344_bin.16^_27_33	VFG035203(gb|WP_001403984)	0.39	137	83	0	10	146	9	145	1.247e-22	95	39.0	VF1120	(EC042_RS28850) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O44:H18 042]	Escherichia coli O44:H18 042
hafnia_paralvei	EHM035261	EHA02344_bin.16^_27_34	VFG035201(gb|WP_000148361)	0.623	177	66	0	6	182	14	188	3.937e-71	236	62.3	VF1120	(EC55989_RS17130) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM035261	EHA02344_bin.16^_27_40	VFG035110(gb|WP_000930191)	0.877	513	63	0	1	513	3	514	6.839e-303	923	87.7	VF1120	(tssC) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM035261	EHA02344_bin.16^_29_63	VFG008182(gb|WP_083767373)	0.264	166	119	0	47	209	43	208	6.395e-06	48	26.400000000000002	VF0311	(fbpC) Secreted antigen 85-C FbpC (85C) (antigen 85 complex C) (AG58C) (mycolyl transferase 85C) (fibronectin-binding protein C) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium vanbaalenii PYR-1]	Mycobacterium vanbaalenii PYR-1
hafnia_paralvei	EHM035261	EHA02344_bin.16^_33_126	VFG000493(gb|NP_460357)	0.308	234	161	0	658	890	385	618	3.8400000000000005e-20	97	30.8	VF0321	(ssrA) hybrid sensor histidine kinase/response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
hafnia_paralvei	EHM035261	EHA02344_bin.16^_33_48	VFG048519(gb|WP_012968731)	0.698	736	222	0	15	750	8	742	0.0	1071	69.8	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
hafnia_paralvei	EHM035261	EHA02344_bin.16^_37_137	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	5.481e-09	56	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM035261	EHA02344_bin.16^_37_141	VFG042621(gb|WP_004247325)	0.413	180	102	0	1	180	1	174	1.507e-27	110	41.3	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM035261	EHA02344_bin.16^_8_3	VFG035228(gb|WP_000033410)	0.435	85	46	0	2	83	3	87	6.222e-17	74	43.5	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM035261	EHA02344_bin.16^_8_5	VFG035328(gb|WP_001403987)	0.572	137	56	0	12	148	1	133	2.024e-40	145	57.199999999999996	VF1120	(EC55989_RS17055) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM036445	EHA02398_bin.13^_35_10	VFG035347(gb|WP_000157817)	0.42	443	256	0	12	454	14	455	2.137e-98	329	42.0	VF1120	(ECABU_RS15695) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli ABU 83972]	Escherichia coli ABU 83972
hafnia_paralvei	EHM036445	EHA02398_bin.13^_35_2	VFG035228(gb|WP_000033410)	0.468	79	40	0	2	77	3	81	1.487e-15	70	46.800000000000004	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM036445	EHA02398_bin.13^_35_5	VFG035252(gb|WP_001443097)	0.62	531	200	0	1	531	4	530	8.539999999999999e-206	644	62.0	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM036445	EHA02398_bin.13^_58_5	VFG035155(gb|WP_001246521)	0.421	556	316	0	1	556	1	547	3.294e-118	391	42.1	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM036445	EHA02398_bin.13^_58_6	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	5.145e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM036445	EHA02398_bin.13^_58_7	VFG035135(gb|WP_000686687)	0.654	448	153	0	1	448	1	444	4.687e-189	591	65.4	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
hafnia_paralvei	EHM036445	EHA02398_bin.13^_58_8	VFG035114(gb|WP_001296335)	0.801	515	102	0	1	515	1	512	2.193e-281	861	80.10000000000001	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM036445	EHA02398_bin.13^_60_71	VFG035110(gb|WP_000930191)	0.877	513	63	0	1	513	3	514	6.839e-303	923	87.7	VF1120	(tssC) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM036445	EHA02398_bin.13^_60_82	VFG035228(gb|WP_000033410)	0.727	88	24	0	1	88	1	88	1.24e-37	134	72.7	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM036445	EHA02398_bin.13^_60_83	VFG035235(gb|WP_001403985)	0.429	381	216	0	1	381	1	380	2.6330000000000002e-99	328	42.9	VF1120	(EC55989_RS17095) hypothetical protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM036445	EHA02398_bin.13^_60_96	VFG035330(gb|WP_000897032)	0.782	414	90	0	1	414	1	414	1.774e-201	625	78.2	VF1120	(O3M_RS04485) GIY-YIG nuclease family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050]	Escherichia coli O104:H4 str. 2009EL-2050
hafnia_paralvei	EHM036445	EHA02398_bin.13^_60_97	VFG035335(gb|WP_001390303)	0.664	582	195	0	15	596	1	581	2.7879999999999996e-255	791	66.4	VF1120	(O3M_RS04490) NERD domain-containing protein/DEAD/DEAH box helicase [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050]	Escherichia coli O104:H4 str. 2009EL-2050
hafnia_paralvei	EHM036445	EHA02398_bin.13^_63_114	VFG048519(gb|WP_012968731)	0.697	736	222	0	15	750	8	742	0.0	1068	69.69999999999999	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
hafnia_paralvei	EHM036445	EHA02398_bin.13^_63_36	VFG000493(gb|NP_460357)	0.308	234	161	0	658	890	385	618	3.8400000000000005e-20	97	30.8	VF0321	(ssrA) hybrid sensor histidine kinase/response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
hafnia_paralvei	EHM036445	EHA02398_bin.13^_71_35	VFG042621(gb|WP_004247325)	0.413	180	102	0	1	180	1	174	1.507e-27	110	41.3	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM036445	EHA02398_bin.13^_71_39	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	5.481e-09	56	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM036445	EHA02398_bin.13^_93_63	VFG008182(gb|WP_083767373)	0.264	166	119	0	47	209	43	208	6.395e-06	48	26.400000000000002	VF0311	(fbpC) Secreted antigen 85-C FbpC (85C) (antigen 85 complex C) (AG58C) (mycolyl transferase 85C) (fibronectin-binding protein C) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium vanbaalenii PYR-1]	Mycobacterium vanbaalenii PYR-1
hafnia_paralvei	EHM042511	EHA02839_bin.14^_10_50	VFG035228(gb|WP_000033410)	0.392	79	47	0	2	80	3	81	9.717e-13	63	39.2	VF1120	(EC55989_RS17100) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM042511	EHA02839_bin.14^_14_10	VFG035135(gb|WP_000686687)	0.654	448	153	0	1	448	1	444	4.687e-189	591	65.4	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
hafnia_paralvei	EHM042511	EHA02839_bin.14^_14_11	VFG035114(gb|WP_001296335)	0.859	428	60	0	1	428	85	512	1.909e-256	784	85.9	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM042511	EHA02839_bin.14^_14_12	VFG035114(gb|WP_001296335)	0.513	76	35	0	1	76	1	73	4.295e-16	73	51.300000000000004	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM042511	EHA02839_bin.14^_14_6	VFG035186(gb|WP_000147336)	0.735	880	232	0	2	881	3	878	0.0	1239	73.5	VF1120	(tssH) type VI secretion system ATPase TssH [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 536]	Escherichia coli 536
hafnia_paralvei	EHM042511	EHA02839_bin.14^_14_8	VFG035155(gb|WP_001246521)	0.423	556	315	0	1	556	1	547	2.413e-118	392	42.3	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM042511	EHA02839_bin.14^_14_9	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	5.145e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM042511	EHA02839_bin.14^_1_20	VFG000493(gb|NP_460357)	0.308	234	161	0	658	890	385	618	3.8400000000000005e-20	97	30.8	VF0321	(ssrA) hybrid sensor histidine kinase/response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
hafnia_paralvei	EHM042511	EHA02839_bin.14^_23_33	VFG035110(gb|WP_000930191)	0.869	513	67	0	1	513	3	514	4.6109999999999995e-299	912	86.9	VF1120	(tssC) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 55989]	Escherichia coli 55989
hafnia_paralvei	EHM042511	EHA02839_bin.14^_23_34	VFG035088(gb|WP_000098939)	0.743	164	42	0	1	164	1	164	1.601e-73	242	74.3	VF1120	(tssB) type VI secretion system contractile sheath small subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050]	Escherichia coli O104:H4 str. 2009EL-2050
hafnia_paralvei	EHM042511	EHA02839_bin.14^_23_6	VFG035335(gb|WP_001390303)	0.666	582	194	0	15	596	1	581	1.203e-256	795	66.60000000000001	VF1120	(O3M_RS04490) NERD domain-containing protein/DEAD/DEAH box helicase [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050]	Escherichia coli O104:H4 str. 2009EL-2050
hafnia_paralvei	EHM042511	EHA02839_bin.14^_23_7	VFG035330(gb|WP_000897032)	0.77	414	95	0	1	414	1	414	1.317e-198	617	77.0	VF1120	(O3M_RS04485) GIY-YIG nuclease family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050]	Escherichia coli O104:H4 str. 2009EL-2050
hafnia_paralvei	EHM042511	EHA02839_bin.14^_28_65	VFG022524(gb|WP_012394484)	0.262	138	93	0	42	179	71	197	1.528e-06	50	26.200000000000003	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium marinum M]	Mycobacterium marinum M
hafnia_paralvei	EHM042511	EHA02839_bin.14^_2_6	VFG035252(gb|WP_001443097)	0.62	531	200	0	1	531	4	530	2.192e-205	643	62.0	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM042511	EHA02839_bin.14^_4_199	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	5.481e-09	56	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM042511	EHA02839_bin.14^_4_203	VFG042621(gb|WP_004247325)	0.413	180	102	0	1	180	1	174	1.507e-27	110	41.3	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM042511	EHA02839_bin.14^_4_62	VFG048519(gb|WP_012968731)	0.697	736	222	0	15	750	8	742	0.0	1069	69.69999999999999	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
hafnia_paralvei	EHM042511	EHA02839_bin.14^_6_44	VFG035227(gb|WP_001117814)	0.358	81	49	0	1	81	1	78	1.427e-06	45	35.8	VF1120	(UTI89_RS15585) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli UTI89]	Escherichia coli UTI89
hafnia_paralvei	EHM042896	EHA02823_bin.9^_135_19	VFG035114(gb|WP_001296335)	0.801	515	102	0	1	515	1	512	2.193e-281	861	80.10000000000001	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM042896	EHA02823_bin.9^_135_20	VFG035135(gb|WP_000686687)	0.651	448	155	0	1	448	1	444	1.0879999999999999e-187	587	65.10000000000001	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
hafnia_paralvei	EHM042896	EHA02823_bin.9^_135_21	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	2.7410000000000002e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM042896	EHA02823_bin.9^_135_22	VFG035155(gb|WP_001246521)	0.423	556	315	0	1	556	1	547	2.413e-118	392	42.3	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM042896	EHA02823_bin.9^_135_24	VFG035186(gb|WP_000147336)	0.737	880	230	0	2	881	3	878	0.0	1244	73.7	VF1120	(tssH) type VI secretion system ATPase TssH [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 536]	Escherichia coli 536
hafnia_paralvei	EHM042896	EHA02823_bin.9^_135_25	VFG035204(gb|WP_001529381)	0.642	827	291	0	10	836	6	820	0.0	1083	64.2	VF1120	(vgrG) type VI secretion system tip protein VgrG [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM042896	EHA02823_bin.9^_161_56	VFG048519(gb|WP_012968731)	0.698	736	222	0	15	750	8	742	0.0	1069	69.8	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
hafnia_paralvei	EHM042896	EHA02823_bin.9^_163_71	VFG042621(gb|WP_004247325)	0.413	180	102	0	1	180	1	174	1.507e-27	110	41.3	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM042896	EHA02823_bin.9^_163_75	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	4.059e-09	57	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM042896	EHA02823_bin.9^_24_15	VFG035347(gb|WP_000157817)	0.425	443	254	0	12	454	14	455	1.98e-100	334	42.5	VF1120	(ECABU_RS15695) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli ABU 83972]	Escherichia coli ABU 83972
hafnia_paralvei	EHM042896	EHA02823_bin.9^_24_20	VFG035252(gb|WP_001443097)	0.618	531	201	0	1	531	4	530	5.625e-205	642	61.8	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM042896	EHA02823_bin.9^_24_23	VFG035226(gb|WP_001443095)	0.626	83	31	0	2	84	3	85	3.935e-30	112	62.6	VF1120	(C_RS16115) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_340	VFG035114(gb|WP_001296335)	0.801	515	102	0	1	515	1	512	2.193e-281	861	80.10000000000001	VF1120	(ECNA114_RS14755) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_341	VFG035135(gb|WP_000686687)	0.654	448	153	0	1	448	1	444	2.499e-189	592	65.4	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_342	VFG035146(gb|WP_000712316)	0.534	219	101	0	1	218	1	219	5.145e-70	235	53.400000000000006	VF1120	(ECNA114_RS14765) type VI secretion system protein TssL, short form [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli NA114]	Escherichia coli NA114
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_343	VFG035155(gb|WP_001246521)	0.423	556	315	0	1	556	1	547	3.294e-118	391	42.3	VF1120	(APECO1_RS15985) OmpA family protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli APEC O1]	Escherichia coli APEC O1
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_345	VFG035186(gb|WP_000147336)	0.734	880	233	0	2	881	3	878	0.0	1235	73.4	VF1120	(tssH) type VI secretion system ATPase TssH [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli 536]	Escherichia coli 536
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_346	VFG035204(gb|WP_001529381)	0.644	827	290	0	10	836	6	820	0.0	1079	64.4	VF1120	(vgrG) type VI secretion system tip protein VgrG [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_349	VFG035226(gb|WP_001443095)	0.626	83	31	0	2	84	3	85	3.935e-30	112	62.6	VF1120	(C_RS16115) PAAR domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_352	VFG035252(gb|WP_001443097)	0.622	531	199	0	1	531	4	530	1.169e-205	644	62.2	VF1120	(tssA) type VI secretion system protein TssA [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_357	VFG035347(gb|WP_000157817)	0.423	443	254	0	12	454	14	455	1.145e-98	329	42.3	VF1120	(ECABU_RS15695) type VI secretion system ImpA family N-terminal domain-containing protein [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli ABU 83972]	Escherichia coli ABU 83972
hafnia_paralvei	EHM045471	EHA03103_bin.2^_26_63	VFG008182(gb|WP_083767373)	0.264	166	119	0	47	209	43	208	6.395e-06	48	26.400000000000002	VF0311	(fbpC) Secreted antigen 85-C FbpC (85C) (antigen 85 complex C) (AG58C) (mycolyl transferase 85C) (fibronectin-binding protein C) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium vanbaalenii PYR-1]	Mycobacterium vanbaalenii PYR-1
hafnia_paralvei	EHM045471	EHA03103_bin.2^_33_163	VFG048519(gb|WP_012968731)	0.697	736	222	0	15	750	8	742	0.0	1068	69.69999999999999	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	Klebsiella variicola At-22
hafnia_paralvei	EHM045471	EHA03103_bin.2^_33_272	VFG042622(gb|WP_023843516)	0.257	194	132	0	13	206	4	181	5.481e-09	56	25.7	VF1233	(mrpB) MR/P fimbria assembly terminator MrpB [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM045471	EHA03103_bin.2^_33_276	VFG042621(gb|WP_004247325)	0.407	180	103	0	1	180	1	174	7.215999999999999e-27	108	40.699999999999996	VF1233	(mrpA) MR/P fimbria major subunit MrpA [Proteus-like (MR/P) fimbriae, mannose resistant (biofilm formation) (VF1233) - Adherence (VFC0001)] [Proteus mirabilis HI4320]	Proteus mirabilis HI4320
hafnia_paralvei	EHM045471	EHA03103_bin.2^_33_85	VFG000493(gb|NP_460357)	0.308	234	161	0	658	890	385	618	3.8400000000000005e-20	97	30.8	VF0321	(ssrA) hybrid sensor histidine kinase/response regulator [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
hafnia_paralvei	EHM045496	EHA03102_bin.10^_328_1	VFG035102(gb|WP_001350147)	0.922	283	22	0	1	283	230	512	6.372e-182	561	92.2	VF1120	(tssC) type VI secretion system contractile sheath large subunit [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli CFT073]	Escherichia coli CFT073
hafnia_paralvei	EHM045496	EHA03102_bin.10^_328_2	VFG035135(gb|WP_000686687)	0.654	448	153	0	1	448	1	444	2.499e-189	592	65.4	VF1120	(tssK) type VI secretion system baseplate subunit TssK [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O83:H1 str. LF82]	Escherichia coli O83:H1 str. LF82
