collection_date	collection date	Attribute "not provided"
completeness score	Attribute "100"
completeness software	Attribute "CheckM"
contamination score	Attribute "0.66"
env_broad_scale	environment (biome)	Attribute "Host-associated"
env_local_scale	environment (feature)	Attribute "Human"
env_medium	environment (material)	Attribute "Digestive system"
geo_loc_name	geographic location (country and/or sea)	Attribute "not provided"
geographic location (latitude)	Attribute "not provided"
geographic location (longitude)	Attribute "not provided"
investigation_type	investigation type	Attribute "metagenome-assembled genome"
isolation_source	isolation_source	Attribute "human gut metagenome"
metagenomic source	Attribute "human gut metagenome"
project_name	project name	Attribute "Gut metagenome in European women with normal, impaired and diabetic glucose control"
sample derived from	Attribute "SAMEA1906477"
sample_name	sample name	Attribute "ERR260195_bin.69_CONCOCT_v1.1_MAG"
scientific_name	Attribute "Lactococcus lactis"
sequencing method	Attribute "Illumina HiSeq 2000"
taxonomic identity marker	Attribute "multi-marker approach"
ENA-CHECKLIST	Attribute "ERC000047"
ENA-FIRST-PUBLIC	Attribute "2023-01-03"
ENA-LAST-UPDATE	Attribute "2023-01-03"
External Id	Attribute "SAMEA14037263"
INSDC center alias	Attribute "EBI"
INSDC center name	Attribute "European Bioinformatics Institute"
INSDC first public	Attribute "2023-01-03T00:32:15Z"
INSDC last update	Attribute "2023-01-03T00:32:15Z"
INSDC status	Attribute "public"
Submitter Id	Attribute "ERR4757815_bin.5_CONCOCT_v1.1_MAG"
assembly quality	Attribute "Many fragments with little to no review of assembly other than reporting of standard assembly statistics"
assembly software	Attribute "metaSPAdes v3.14.1"
binning parameters	Attribute "Default"
binning software	Attribute "CONCOCT v1.1"
broker name	Attribute "EMG broker account, EMBL-EBI"
collection_date	collection date	Attribute "not provided"
completeness score	Attribute "99.5"
completeness software	Attribute "CheckM"
contamination score	Attribute "2.14"
env_broad_scale	environment (biome)	Attribute "Engineered"
env_local_scale	environment (feature)	Attribute "Food production"
env_medium	environment (material)	Attribute "Food production"
geo_loc_name	geographic location (country and/or sea)	Attribute "not provided"
geographic location (latitude)	Attribute "not provided"
geographic location (longitude)	Attribute "not provided"
investigation_type	investigation type	Attribute "metagenome-assembled genome"
isolation_source	isolation_source	Attribute "food production metagenome"
metagenomic source	Attribute "food production metagenome"
project_name	project name	Attribute "Cotter Lab FF study"
sample derived from	Attribute "SAMEA6167700"
sample_name	sample name	Attribute "ERR4757815_bin.5_CONCOCT_v1.1_MAG"
scientific_name	Attribute "Lactococcus lactis"
sequencing method	Attribute "NextSeq 500"
taxonomic identity marker	Attribute "multi-marker approach"
strain	strain	Attribute "UN03-211"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "UN03-203"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "UN03-201"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "TM115-01"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-80"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-77"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-76"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-72"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-71"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-60"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-57"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-53"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-46"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-39"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-33"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-31"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-190"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-14"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-125"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-102"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM113-04"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AM100_PB1_LT_1D_21A"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
strain	strain	Attribute "AF03-11"
collection_date	collection_date	Attribute "2014-02-01"
env_broad_scale	env_broad_scale	Attribute "microbial community [PCO:1000004]"
env_local_scale	env_local_scale	Attribute "fecal material [ENVO:00002003]"
env_medium	env_medium	Attribute "fecal material [ENVO:00002003]"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
host	host	Attribute "Homo sapiens"
isol_growth_condt	isol_growth_condt	Attribute "not applicable"
lat_lon	lat_lon	Attribute "22.32 N 114.05 E"
num_replicons	num_replicons	Attribute "1"
ref_biomaterial	ref_biomaterial	Attribute "not applicable"
ENA-CHECKLIST	Attribute "ERC000047"
ENA-FIRST-PUBLIC	Attribute "2022-11-15"
ENA-LAST-UPDATE	Attribute "2022-11-15"
External Id	Attribute "SAMEA112135716"
INSDC center alias	Attribute "EMG"
INSDC center name	Attribute "EMG"
INSDC first public	Attribute "2022-11-15T12:23:46Z"
INSDC last update	Attribute "2022-11-15T12:23:46Z"
INSDC status	Attribute "public"
Submitter Id	Attribute "SRR14679322_bin.9_metawrap_v1.3_MAG"
assembly quality	Attribute "Many fragments with little to no review of assembly other than reporting of standard assembly statistics"
assembly software	Attribute "not provided"
binning parameters	Attribute "MaxBin2, MetaBat2, Concoct with default parameter of the metaWRAP pipeline. Bin refinement module used from metaWRAP with default parameters."
binning software	Attribute "metawrap v1.3"
env_broad_scale	broad-scale environmental context	Attribute "mouse digestive system"
broker name	Attribute "EMG broker account, EMBL-EBI"
collection_date	collection date	Attribute "2015-10-04"
completeness score	Attribute "97.42"
completeness software	Attribute "CheckM"
contamination score	Attribute "0.38"
env_medium	environmental medium	Attribute "feces"
geo_loc_name	geographic location (country and/or sea)	Attribute "USA"
geographic location (latitude)	Attribute "32.58924"
geographic location (longitude)	Attribute "-85.51009"
investigation_type	investigation type	Attribute "metagenome-assembled genome"
isolation_source	isolation_source	Attribute "mouse gut metagenome"
local environmental context	Attribute "digestive tube"
metagenomic source	Attribute "mouse gut metagenome"
project_name	project name	Attribute "This project was an investigation of fecal microbiome samples of mice on chow and high-fat western diet over 12 weeks."
sample derived from	Attribute "SAMN19241684"
sample_name	sample name	Attribute "SRR14679322_bin.9_metawrap_v1.3_MAG"
sequencing method	Attribute "Illumina HiSeq 2500"
taxonomic classification	Attribute "The taxonomy of this metagenome-assembled genome was originally computed with GTDBtk, which assigned the following taxonomic annotation: d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis"
taxonomic identity marker	Attribute "multi-marker approach"
ENA-CHECKLIST	Attribute "ERC000047"
ENA-FIRST-PUBLIC	Attribute "2022-10-21"
ENA-LAST-UPDATE	Attribute "2022-10-21"
External Id	Attribute "SAMEA111497091"
INSDC center alias	Attribute "EMG"
INSDC center name	Attribute "EMG"
INSDC first public	Attribute "2022-10-21T12:25:30Z"
INSDC last update	Attribute "2022-10-21T12:25:30Z"
INSDC status	Attribute "public"
Submitter Id	Attribute "SRR13827519_bin.11_metawrap_v1.3_MAG"
assembly quality	Attribute "Many fragments with little to no review of assembly other than reporting of standard assembly statistics"
assembly software	Attribute "metaSPAdes v3.15.3"
binning parameters	Attribute "MaxBin2, MetaBat2, Concoct with default parameter of the metaWRAP pipeline. Bin refinement module used from metaWRAP with default parameters."
binning software	Attribute "metawrap v1.3"
env_broad_scale	broad-scale environmental context	Attribute "mouse digestive system"
broker name	Attribute "EMG broker account, EMBL-EBI"
collection_date	collection date	Attribute "2018-03-01"
completeness score	Attribute "99.62"
completeness software	Attribute "CheckM"
contamination score	Attribute "0.38"
env_medium	environmental medium	Attribute "feces"
geo_loc_name	geographic location (country and/or sea)	Attribute "USA"
geographic location (latitude)	Attribute "43.043"
geographic location (longitude)	Attribute "-88.0221"
investigation_type	investigation type	Attribute "metagenome-assembled genome"
isolation_source	isolation_source	Attribute "mouse gut metagenome"
local environmental context	Attribute "digestive tube"
metagenomic source	Attribute "mouse gut metagenome"
project_name	project name	Attribute "In this study, we sought to investigate the hypothesis that dietary nicotinamide riboside supplementation alters the murine gut microbiome to mediate diet-induced weight gain deflection. To test this hypothesis, we fed C57BL6J males a high-fat diet supplemented with or without NR and then performed a fecal material transplant into naive recipients."
sample derived from	Attribute "SAMN18043946"
sample_name	sample name	Attribute "SRR13827519_bin.11_metawrap_v1.3_MAG"
sequencing method	Attribute "Illumina NovaSeq 6000"
taxonomic classification	Attribute "The taxonomy of this metagenome-assembled genome was originally computed with GTDBtk, which assigned the following taxonomic annotation: d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis"
taxonomic identity marker	Attribute "multi-marker approach"
ENA-CHECKLIST	Attribute "ERC000047"
ENA-FIRST-PUBLIC	Attribute "2022-10-16"
ENA-LAST-UPDATE	Attribute "2022-10-16"
External Id	Attribute "SAMEA111477417"
INSDC center alias	Attribute "EMG"
INSDC center name	Attribute "EMG"
INSDC first public	Attribute "2022-10-16T20:28:45Z"
INSDC last update	Attribute "2022-10-16T20:28:45Z"
INSDC status	Attribute "public"
Submitter Id	Attribute "SRR12464018_bin.2_metawrap_v1.3_MAG"
assembly quality	Attribute "Many fragments with little to no review of assembly other than reporting of standard assembly statistics"
assembly software	Attribute "SPAdes v3.15.3"
binning parameters	Attribute "MaxBin2, MetaBat2, Concoct with default parameter of the metaWRAP pipeline. Bin refinement module used from metaWRAP with default parameters."
binning software	Attribute "metawrap v1.3"
env_broad_scale	broad-scale environmental context	Attribute "mouse digestive system"
broker name	Attribute "EMG broker account, EMBL-EBI"
collection_date	collection date	Attribute "not provided"
completeness score	Attribute "98.81"
completeness software	Attribute "CheckM"
contamination score	Attribute "0.38"
env_medium	environmental medium	Attribute "feces"
geo_loc_name	geographic location (country and/or sea)	Attribute "not provided"
geographic location (latitude)	Attribute "not provided"
geographic location (longitude)	Attribute "not provided"
investigation_type	investigation type	Attribute "metagenome-assembled genome"
isolation_source	isolation_source	Attribute "mouse gut metagenome"
local environmental context	Attribute "digestive tube"
metagenomic source	Attribute "mouse gut metagenome"
project_name	project name	Attribute "Fecal DNA from 6-week old C57BL/6J WT mice fed with either normal chow diet (LabDiet 5053) or 45% fat high fat diet (ResearchDiets D12451) for 10 weeks"
sample derived from	Attribute "SAMN15834562"
sample_name	sample name	Attribute "SRR12464018_bin.2_metawrap_v1.3_MAG"
sequencing method	Attribute "Illumina HiSeq 4000"
taxonomic classification	Attribute "The taxonomy of this metagenome-assembled genome was originally computed with GTDBtk, which assigned the following taxonomic annotation: d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis"
taxonomic identity marker	Attribute "multi-marker approach"
ENA-CHECKLIST	Attribute "ERC000047"
ENA-FIRST-PUBLIC	Attribute "2022-10-16"
ENA-LAST-UPDATE	Attribute "2022-10-16"
External Id	Attribute "SAMEA111477176"
INSDC center alias	Attribute "EMG"
INSDC center name	Attribute "EMG"
INSDC first public	Attribute "2022-10-16T20:28:46Z"
INSDC last update	Attribute "2022-10-16T20:28:46Z"
INSDC status	Attribute "public"
Submitter Id	Attribute "ERR5094881_bin.2_metaWRAP_v1.3_MAG"
assembly quality	Attribute "Many fragments with little to no review of assembly other than reporting of standard assembly statistics"
assembly software	Attribute "metaSPAdes v3.15.3"
binning parameters	Attribute "MaxBin2, MetaBat2, Concoct with default parameter of the metaWRAP pipeline. Bin refinement module used from metaWRAP with default parameters."
binning software	Attribute "metaWRAP v1.3"
env_broad_scale	broad-scale environmental context	Attribute "Rainbow trout digestive system"
broker name	Attribute "EMG broker account, EMBL-EBI"
collection_date	collection date	Attribute "not provided"
completeness score	Attribute "98.87"
completeness software	Attribute "CheckM"
contamination score	Attribute "0.38"
env_medium	environmental medium	Attribute "Gut content"
geo_loc_name	geographic location (country and/or sea)	Attribute "Spain"
geographic location (latitude)	Attribute "not provided"
geographic location (longitude)	Attribute "not provided"
investigation_type	investigation type	Attribute "metagenome-assembled genome"
isolation_source	isolation_source	Attribute "fish gut metagenome"
local environmental context	Attribute "Gut"
metagenomic source	Attribute "fish gut metagenome"
project_name	project name	Attribute "Shotgun metagenomics sequencing results for intestinal samples collected from rainbow trout farms in three European countries."
sample derived from	Attribute "SAMEA7816536"
sample_name	sample name	Attribute "ERR5094881_bin.2_metaWRAP_v1.3_MAG"
sequencing method	Attribute "NextSeq 550"
taxonomic classification	Attribute "The taxonomy of this metagenome-assembled genome was originally computed with GTDBtk, which assigned the following taxonomic annotation: d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis"
taxonomic identity marker	Attribute "multi-marker approach"
taxonomic classification	Attribute "The taxonomy of this metagenome-assembled genome was originally computed with GTDBtk, which assigned the following taxonomic annotation: d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis"
project_name	project name	Attribute "Feeding alternative diet to replace the conventional fishmeal diet has been the focus in aquaculture nutrition. This study investigates the effect of two alternative diets on the GIT of rainbow trout raised in a cultured environment."
sequencing method	Attribute "Illumina HiSeq 2500"
assembly software	Attribute "metaSPAdes v3.15.3"
assembly quality	Attribute "Many fragments with little to no review of assembly other than reporting of standard assembly statistics"
binning software	Attribute "metaWRAP v1.3"
binning parameters	Attribute "MaxBin2, MetaBat2, Concoct with default parameter of the metaWRAP pipeline. Bin refinement module used from metaWRAP with default parameters."
completeness software	Attribute "CheckM"
completeness score	Attribute "100"
contamination score	Attribute "1.51"
isolation_source	isolation_source	Attribute "fish gut metagenome"
collection_date	collection date	Attribute "2013-04-30"
geo_loc_name	geographic location (country and/or sea)	Attribute "USA"
geographic location (latitude)	Attribute "45.68"
geographic location (longitude)	Attribute "111.05"
env_broad_scale	broad-scale environmental context	Attribute "Rainbow trout digestive system"
local environmental context	Attribute "Gut"
env_medium	environmental medium	Attribute "Gut content"
sample derived from	Attribute "SAMEA103890759"
metagenomic source	Attribute "fish gut metagenome"
taxonomic identity marker	Attribute "multi-marker approach"
investigation_type	investigation type	Attribute "metagenome-assembled genome"
ENA-FIRST-PUBLIC	Attribute "2022-09-27"
ENA-LAST-UPDATE	Attribute "2022-09-27"
strain	strain	Attribute "DFI.7.81"
host	host	Attribute "Homo sapiens"
isolation_source	isolation_source	Attribute "fecal sample"
collection_date	collection_date	Attribute "NA"
geo_loc_name	geo_loc_name	Attribute "USA:Chicago"
sample_type	sample_type	Attribute "cell culture"
altitude	altitude	Attribute "NA"
biomaterial_provider	biomaterial_provider	Attribute "NA"
collected_by	collected_by	Attribute "NA"
culture_collection	culture_collection	Attribute "NA"
depth	depth	Attribute "NA"
env_broad_scale	env_broad_scale	Attribute "not applicable"
genotype	genotype	Attribute "NA"
host_tissue_sampled	host_tissue_sampled	Attribute "NA"
identified_by	identified_by	Attribute "NA"
lab_host	lab_host	Attribute "NA"
lat_lon	lat_lon	Attribute "NA"
mating_type	mating_type	Attribute "NA"
passage_history	passage_history	Attribute "NA"
samp_size	samp_size	Attribute "NA"
serotype	serotype	Attribute "NA"
serovar	serovar	Attribute "NA"
specimen_voucher	specimen_voucher	Attribute "NA"
temp	temp	Attribute "NA"
seq_id	Attribute "220104-DFI.7.81"
strain	strain	Attribute "DFI.7.80"
host	host	Attribute "Homo sapiens"
isolation_source	isolation_source	Attribute "fecal sample"
collection_date	collection_date	Attribute "NA"
geo_loc_name	geo_loc_name	Attribute "USA:Chicago"
sample_type	sample_type	Attribute "cell culture"
altitude	altitude	Attribute "NA"
biomaterial_provider	biomaterial_provider	Attribute "NA"
collected_by	collected_by	Attribute "NA"
culture_collection	culture_collection	Attribute "NA"
depth	depth	Attribute "NA"
env_broad_scale	env_broad_scale	Attribute "not applicable"
genotype	genotype	Attribute "NA"
host_tissue_sampled	host_tissue_sampled	Attribute "NA"
identified_by	identified_by	Attribute "NA"
lab_host	lab_host	Attribute "NA"
lat_lon	lat_lon	Attribute "NA"
mating_type	mating_type	Attribute "NA"
passage_history	passage_history	Attribute "NA"
